"Component ID","Symbol Name","Part Name","Reference Designator","Not mount on PCB","Value"
"","SymbolName","partName","reference","noMount","value"
"sht16.cmp3399","ict_sym_3.smb","ICT--POINT","P6166","NO",""
"sht16.cmp3385","ict_sym_3.smb","ICT--POINT","P6167","NO",""
"sht17.cmp8454","ict_sym_3.smb","ICT--POINT","P6174","NO",""
"sht17.cmp8453","ict_sym_3.smb","ICT--POINT","P6175","NO",""
"sht17.cmp8449","ict_sym_3.smb","ICT--POINT","P6176","NO",""
"sht17.cmp8447","ict_sym_3.smb","ICT--POINT","P6177","NO",""
"sht17.cmp8504","ict_sym_3.smb","ICT--POINT","P6184","NO",""
"sht17.cmp8498","ict_sym_3.smb","ICT--POINT","P6185","NO",""
"sht17.cmp8511","ict_sym_3.smb","ICT--POINT","P6186","NO",""
"sht17.cmp8516","ict_sym_3.smb","ICT--POINT","P6194","NO",""
"sht17.cmp8514","ict_sym_3.smb","ICT--POINT","P6195","NO",""
"sht17.cmp8524","ict_sym_3.smb","ICT--POINT","P6196","NO",""
"sht17.cmp8538","ict_sym_3.smb","ICT--POINT","P6204","NO",""
"sht17.cmp8542","ict_sym_3.smb","ICT--POINT","P6205","NO",""
"sht17.cmp8540","ict_sym_3.smb","ICT--POINT","P6207","NO",""
"sht17.cmp8579","ict_sym_3.smb","ICT--POINT","P6214","NO",""
"sht17.cmp8588","ict_sym_3.smb","ICT--POINT","P6215","NO",""
"sht17.cmp8535","ict_sym_3.smb","ICT--POINT","P6216","NO",""
"sht17.cmp8575","ict_sym_3.smb","ICT--POINT","P6217","NO",""
"sht17.cmp8576","ict_sym_3.smb","ICT--POINT","P6226","NO",""
"sht11.cmp4044","ict_sym_3.smb","ICT--POINT","P7000","NO",""
"sht11.cmp3877","ict_sym_3.smb","ICT--POINT","P7001","NO",""
"sht11.cmp3898","ict_sym_3.smb","ICT--POINT","P7002","NO",""
"sht16.cmp3577","ict_sym_3.smb","ICT--POINT","P7009","NO",""
"sht16.cmp3578","ict_sym_3.smb","ICT--POINT","P7010","NO",""
"sht16.cmp3579","ict_sym_3.smb","ICT--POINT","P7011","NO",""
"sht16.cmp3580","ict_sym_3.smb","ICT--POINT","P7012","NO",""
"sht11.cmp3328","ict_sym_3.smb","ICT--POINT","P7013","NO",""
"sht11.cmp3488","ict_sym_3.smb","ICT--POINT","P7030","NO",""
"sht11.cmp3902","ict_sym_3.smb","ICT--POINT","P7031","NO",""
"sht11.cmp3445","ict_sym_3.smb","ICT--POINT","P7032","NO",""
"sht11.cmp3337","ict_sym_3.smb","ICT--POINT","P7033","NO",""
"sht11.cmp3456","ict_sym_3.smb","ICT--POINT","P7034","NO",""
"sht12.cmp57","ict_sym_3.smb","ICT--POINT","P7043","NO",""
"sht12.cmp95","ict_sym_3.smb","ICT--POINT","P7044","NO",""
"sht12.cmp15","ict_sym_3.smb","ICT--POINT","P7045","NO",""
"sht12.cmp8","ict_sym_3.smb","ICT--POINT","P7046","NO",""
"sht12.cmp77","ict_sym_3.smb","ICT--POINT","P7047","NO",""
"sht11.cmp4013","ict_sym_3.smb","ICT--POINT","P7057","NO",""
"sht11.cmp4012","ict_sym_3.smb","ICT--POINT","P7058","NO",""
"sht12.cmp25","ict_sym_3.smb","ICT--POINT","P7059","NO",""
"sht11.cmp3551","ict_sym_3.smb","ICT--POINT","P7084","NO",""
"sht11.cmp3519","ict_sym_3.smb","ICT--POINT","P7085","NO",""
"sht11.cmp3537","ict_sym_3.smb","ICT--POINT","P7086","NO",""
"sht11.cmp3554","ict_sym_3.smb","ICT--POINT","P7087","NO",""
"sht12.cmp72","ict_sym_3.smb","ICT--POINT","P7161","NO",""
"sht12.cmp37","ict_sym_3.smb","ICT--POINT","P7162","NO",""
"sht12.cmp31","ict_sym_3.smb","ICT--POINT","P7163","NO",""
"sht12.cmp47","ict_sym_3.smb","ICT--POINT","P7165","NO",""
"sht12.cmp13","ict_sym_3.smb","ICT--POINT","P7166","NO",""
"sht12.cmp75","ict_sym_3.smb","ICT--POINT","P7167","NO",""
"sht12.cmp67","ict_sym_3.smb","ICT--POINT","P7171","NO",""
"sht12.cmp83","ict_sym_3.smb","ICT--POINT","P7172","NO",""
"sht12.cmp27","ict_sym_3.smb","ICT--POINT","P7173","NO",""
"sht12.cmp91","ict_sym_3.smb","ICT--POINT","P7175","NO",""
"sht12.cmp66","ict_sym_3.smb","ICT--POINT","P7176","NO",""
"sht12.cmp38","ict_sym_3.smb","ICT--POINT","P7177","NO",""
"sht12.cmp76","ict_sym_3.smb","ICT--POINT","P7181","NO",""
"sht12.cmp60","ict_sym_3.smb","ICT--POINT","P7182","NO",""
"sht12.cmp55","ict_sym_3.smb","ICT--POINT","P7183","NO",""
"sht12.cmp98","ict_sym_3.smb","ICT--POINT","P7185","NO",""
"sht12.cmp84","ict_sym_3.smb","ICT--POINT","P7186","NO",""
"sht12.cmp87","ict_sym_3.smb","ICT--POINT","P7187","NO",""
"sht12.cmp127","ict_sym_3.smb","ICT--POINT","P7191","NO",""
"sht12.cmp141","ict_sym_3.smb","ICT--POINT","P7192","NO",""
"sht12.cmp160","ict_sym_3.smb","ICT--POINT","P7193","NO",""
"sht12.cmp142","ict_sym_3.smb","ICT--POINT","P7195","NO",""
"sht12.cmp137","ict_sym_3.smb","ICT--POINT","P7196","NO",""
"sht12.cmp147","ict_sym_3.smb","ICT--POINT","P7197","NO",""
"sht12.cmp194","ict_sym_3.smb","ICT--POINT","P7201","NO",""
"sht12.cmp197","ict_sym_3.smb","ICT--POINT","P7202","NO",""
"sht12.cmp178","ict_sym_3.smb","ICT--POINT","P7204","NO",""
"sht12.cmp172","ict_sym_3.smb","ICT--POINT","P7205","NO",""
"sht12.cmp171","ict_sym_3.smb","ICT--POINT","P7206","NO",""
"sht12.cmp184","ict_sym_3.smb","ICT--POINT","P7207","NO",""
"sht14.cmp3427","ict_sym_3.smb","ICT--POINT","P7211","NO",""
"sht14.cmp3426","ict_sym_3.smb","ICT--POINT","P7212","NO",""
"sht14.cmp3439","ict_sym_3.smb","ICT--POINT","P7214","NO",""
"sht14.cmp3441","ict_sym_3.smb","ICT--POINT","P7215","NO",""
"sht14.cmp3415","ict_sym_3.smb","ICT--POINT","P7216","NO",""
"sht14.cmp3438","ict_sym_3.smb","ICT--POINT","P7217","NO",""
"sht14.cmp3531","ict_sym_3.smb","ICT--POINT","P7241","NO",""
"sht14.cmp3509","ict_sym_3.smb","ICT--POINT","P7242","NO",""
"sht14.cmp3510","ict_sym_3.smb","ICT--POINT","P7244","NO",""
"sht14.cmp3530","ict_sym_3.smb","ICT--POINT","P7245","NO",""
"sht14.cmp3513","ict_sym_3.smb","ICT--POINT","P7246","NO",""
"sht14.cmp3511","ict_sym_3.smb","ICT--POINT","P7247","NO",""
"sht14.cmp3560","ict_sym_3.smb","ICT--POINT","P7251","NO",""
"sht14.cmp3550","ict_sym_3.smb","ICT--POINT","P7252","NO",""
"sht14.cmp3544","ict_sym_3.smb","ICT--POINT","P7254","NO",""
"sht14.cmp3552","ict_sym_3.smb","ICT--POINT","P7255","NO",""
"sht14.cmp3555","ict_sym_3.smb","ICT--POINT","P7256","NO",""
"sht14.cmp3545","ict_sym_3.smb","ICT--POINT","P7257","NO",""
"sht14.cmp3861","ict_sym_3.smb","ICT--POINT","P7261","NO",""
"sht14.cmp3866","ict_sym_3.smb","ICT--POINT","P7262","NO",""
"sht14.cmp3854","ict_sym_3.smb","ICT--POINT","P7264","NO",""
"sht14.cmp3858","ict_sym_3.smb","ICT--POINT","P7265","NO",""
"sht14.cmp3865","ict_sym_3.smb","ICT--POINT","P7266","NO",""
"sht14.cmp3872","ict_sym_3.smb","ICT--POINT","P7267","NO",""
"sht14.cmp3890","ict_sym_3.smb","ICT--POINT","P7271","NO",""
"sht14.cmp3898","ict_sym_3.smb","ICT--POINT","P7272","NO",""
"sht14.cmp3894","ict_sym_3.smb","ICT--POINT","P7274","NO",""
"sht14.cmp3904","ict_sym_3.smb","ICT--POINT","P7275","NO",""
"sht14.cmp3915","ict_sym_3.smb","ICT--POINT","P7276","NO",""
"sht14.cmp3918","ict_sym_3.smb","ICT--POINT","P7277","NO",""
"sht16.cmp3125","ict_sym_3.smb","ICT--POINT","P7410","NO",""
"sht16.cmp3127","ict_sym_3.smb","ICT--POINT","P7411","NO",""
"sht16.cmp3140","ict_sym_3.smb","ICT--POINT","P7412","NO",""
"sht16.cmp3144","ict_sym_3.smb","ICT--POINT","P7413","NO",""
"sht16.cmp3134","ict_sym_3.smb","ICT--POINT","P7414","NO",""
"sht16.cmp3136","ict_sym_3.smb","ICT--POINT","P7415","NO",""
"sht16.cmp3129","ict_sym_3.smb","ICT--POINT","P7416","NO",""
"sht16.cmp3173","ict_sym_3.smb","ICT--POINT","P7420","NO",""
"sht16.cmp3150","ict_sym_3.smb","ICT--POINT","P7421","NO",""
"sht16.cmp3166","ict_sym_3.smb","ICT--POINT","P7422","NO",""
"sht16.cmp3159","ict_sym_3.smb","ICT--POINT","P7423","NO",""
"sht16.cmp3152","ict_sym_3.smb","ICT--POINT","P7424","NO",""
"sht16.cmp3168","ict_sym_3.smb","ICT--POINT","P7425","NO",""
"sht16.cmp3151","ict_sym_3.smb","ICT--POINT","P7426","NO",""
"sht16.cmp3384","ict_sym_3.smb","ICT--POINT","P7430","NO",""
"sht16.cmp3394","ict_sym_3.smb","ICT--POINT","P7431","NO",""
"sht16.cmp3362","ict_sym_3.smb","ICT--POINT","P7432","NO",""
"sht16.cmp3354","ict_sym_3.smb","ICT--POINT","P7433","NO",""
"sht16.cmp3365","ict_sym_3.smb","ICT--POINT","P7434","NO",""
"sht16.cmp3388","ict_sym_3.smb","ICT--POINT","P7435","NO",""
"sht16.cmp3392","ict_sym_3.smb","ICT--POINT","P7436","NO",""
"sht17.cmp8363","ict_sym_3.smb","ICT--POINT","P7440","NO",""
"sht17.cmp8367","ict_sym_3.smb","ICT--POINT","P7441","NO",""
"sht17.cmp8368","ict_sym_3.smb","ICT--POINT","P7442","NO",""
"sht17.cmp8359","ict_sym_3.smb","ICT--POINT","P7443","NO",""
"sht17.cmp8372","ict_sym_3.smb","ICT--POINT","P7444","NO",""
"sht17.cmp8365","ict_sym_3.smb","ICT--POINT","P7445","NO",""
"sht17.cmp8369","ict_sym_3.smb","ICT--POINT","P7446","NO",""
"sht17.cmp8122","ict_sym_3.smb","ICT--POINT","P7453","NO",""
"sht17.cmp8124","ict_sym_3.smb","ICT--POINT","P7454","NO",""
"sht17.cmp8110","ict_sym_3.smb","ICT--POINT","P7455","NO",""
"sht17.cmp8118","ict_sym_3.smb","ICT--POINT","P7457","NO",""
"sht17.cmp8132","ict_sym_3.smb","ICT--POINT","P7458","NO",""
"sht17.cmp8116","ict_sym_3.smb","ICT--POINT","P7459","NO",""
"sht17.cmp8213","ict_sym_3.smb","ICT--POINT","P7463","NO",""
"sht17.cmp8214","ict_sym_3.smb","ICT--POINT","P7464","NO",""
"sht17.cmp8218","ict_sym_3.smb","ICT--POINT","P7465","NO",""
"sht17.cmp8223","ict_sym_3.smb","ICT--POINT","P7467","NO",""
"sht17.cmp8228","ict_sym_3.smb","ICT--POINT","P7468","NO",""
"sht17.cmp8220","ict_sym_3.smb","ICT--POINT","P7469","NO",""
"sht17.cmp8382","ict_sym_3.smb","ICT--POINT","P7470","NO",""
"sht17.cmp8385","ict_sym_3.smb","ICT--POINT","P7471","NO",""
"sht17.cmp8380","ict_sym_3.smb","ICT--POINT","P7472","NO",""
"sht17.cmp8384","ict_sym_3.smb","ICT--POINT","P7473","NO",""
"sht17.cmp8393","ict_sym_3.smb","ICT--POINT","P7474","NO",""
"sht17.cmp8392","ict_sym_3.smb","ICT--POINT","P7475","NO",""
"sht17.cmp8388","ict_sym_3.smb","ICT--POINT","P7476","NO",""
"sht17.cmp8403","ict_sym_3.smb","ICT--POINT","P7480","NO",""
"sht17.cmp8406","ict_sym_3.smb","ICT--POINT","P7481","NO",""
"sht17.cmp8401","ict_sym_3.smb","ICT--POINT","P7482","NO",""
"sht17.cmp8405","ict_sym_3.smb","ICT--POINT","P7483","NO",""
"sht17.cmp8414","ict_sym_3.smb","ICT--POINT","P7484","NO",""
"sht17.cmp8413","ict_sym_3.smb","ICT--POINT","P7485","NO",""
"sht17.cmp8409","ict_sym_3.smb","ICT--POINT","P7486","NO",""
"sht12.cmp117","ict_sym_3.smb","ICT--POINT","P7602","NO",""
"sht12.cmp115","ict_sym_3.smb","ICT--POINT","P7603","NO",""
"sht12.cmp159","ict_sym_3.smb","ICT--POINT","P7612","NO",""
"sht12.cmp140","ict_sym_3.smb","ICT--POINT","P7613","NO",""
"sht12.cmp177","ict_sym_3.smb","ICT--POINT","P7622","NO",""
"sht12.cmp180","ict_sym_3.smb","ICT--POINT","P7623","NO",""
"sht14.cmp3734","ict_sym_3.smb","ICT--POINT","P7632","NO",""
"sht14.cmp3737","ict_sym_3.smb","ICT--POINT","P7633","NO",""
"sht14.cmp3884","ict_sym_3.smb","ICT--POINT","P7642","NO",""
"sht14.cmp3880","ict_sym_3.smb","ICT--POINT","P7643","NO",""
"sht14.cmp3897","ict_sym_3.smb","ICT--POINT","P7652","NO",""
"sht14.cmp3919","ict_sym_3.smb","ICT--POINT","P7653","NO",""
"sht16.cmp3306","ict_sym_3.smb","ICT--POINT","P7662","NO",""
"sht16.cmp3310","ict_sym_3.smb","ICT--POINT","P7663","NO",""
"sht16.cmp3336","ict_sym_3.smb","ICT--POINT","P7672","NO",""
"sht16.cmp3340","ict_sym_3.smb","ICT--POINT","P7673","NO",""
"sht16.cmp3391","ict_sym_3.smb","ICT--POINT","P7683","NO",""
"sht17.cmp8458","ict_sym_3.smb","ICT--POINT","P7693","NO",""
"sht17.cmp8551","ict_sym_3.smb","ICT--POINT","P7703","NO",""
"sht17.cmp8565","ict_sym_3.smb","ICT--POINT","P7713","NO",""
"sht16.cmp3377","ict_sym_3.smb","ICT--POINT","P7782","NO",""
"sht17.cmp8457","ict_sym_3.smb","ICT--POINT","P7792","NO",""
"sht17.cmp8557","ict_sym_3.smb","ICT--POINT","P7802","NO",""
"sht17.cmp8570","ict_sym_3.smb","ICT--POINT","P7812","NO",""
"sht15.cmp2539","ict_sym_3.smb","ICT--POINT","P8100","NO",""
"sht15.cmp2538","ict_sym_3.smb","ICT--POINT","P8101","NO",""
"sht15.cmp2536","ict_sym_3.smb","ICT--POINT","P8102","NO",""
"sht15.cmp2531","ict_sym_3.smb","ICT--POINT","P8104","NO",""
"sht15.cmp2535","ict_sym_3.smb","ICT--POINT","P8105","NO",""
"sht15.cmp2532","ict_sym_3.smb","ICT--POINT","P8111","NO",""
"sht15.cmp2533","ict_sym_3.smb","ICT--POINT","P8112","NO",""
"sht15.cmp2534","ict_sym_3.smb","ICT--POINT","P8114","NO",""
"sht15.cmp2529","ict_sym_3.smb","ICT--POINT","P8115","NO",""
"sht15.cmp2519","ict_sym_3.smb","ICT--POINT","P8121","NO",""
"sht15.cmp2521","ict_sym_3.smb","ICT--POINT","P8122","NO",""
"sht15.cmp2527","ict_sym_3.smb","ICT--POINT","P8124","NO",""
"sht15.cmp2525","ict_sym_3.smb","ICT--POINT","P8125","NO",""
"sht15.cmp2522","ict_sym_3.smb","ICT--POINT","P8131","NO",""
"sht15.cmp2528","ict_sym_3.smb","ICT--POINT","P8132","NO",""
"sht15.cmp2520","ict_sym_3.smb","ICT--POINT","P8134","NO",""
"sht15.cmp2524","ict_sym_3.smb","ICT--POINT","P8135","NO",""
"sht15.cmp2518","ict_sym_3.smb","ICT--POINT","P8141","NO",""
"sht15.cmp2510","ict_sym_3.smb","ICT--POINT","P8142","NO",""
"sht15.cmp2515","ict_sym_3.smb","ICT--POINT","P8144","NO",""
"sht15.cmp2513","ict_sym_3.smb","ICT--POINT","P8145","NO",""
"sht15.cmp2514","ict_sym_3.smb","ICT--POINT","P8154","NO",""
"sht15.cmp2516","ict_sym_3.smb","ICT--POINT","P8155","NO",""
"sht10.cmp5389/sht1.cmp3535","q_sym_1.smb","1267369255","Q5000","NO","20MHz"
"sht1.cmp201","r_sym_1.smb","1267362122","R0001","NO","50m"
"sht1.cmp194","r_sym_1.smb","1267362122","R0002","NO","50m"
"sht1.cmp182","r_sym_1.smb","1267362122","R0003","NO","50m"
"sht1.cmp109","r_sym_1.smb","1267362122","R0004","NO","50m"
"sht1.cmp44","r_sym_1.smb","1267362122","R0005","NO","50m"
"sht1.cmp272","r_sym_1.smb","1267362122","R0006","NO","50m"
"sht1.cmp2061","r_sym_1.smb","1267362198","R0007","NO","681k"
"sht1.cmp2063","r_sym_1.smb","1267362198","R0008","NO","681k"
"sht1.cmp2070","r_sym_1.smb","1267362122","R0009","NO","50m"
"sht1.cmp2067","r_sym_1.smb","1267362198","R0010","NO","681k"
"sht9.cmp644","r_sym_1.smb","1267362122","R0113","YES","50m"
"sht4.cmp4787","var_sym_1.smb","1267377475","R0225","YES","(VDR)"
"sht4.cmp4823","var_sym_1.smb","1267377475","R0327","YES","(VDR)"
"sht9.cmp664","r_sym_1.smb","1267362128","R1100","NO","100k"
"sht9.cmp631","r_sym_1.smb","1267361540","R1101","NO","100k"
"sht9.cmp636","r_sym_1.smb","1267362127","R1102","NO","1k"
"sht9.cmp639","r_sym_1.smb","1267362127","R1103","NO","1k"
"sht9.cmp656","r_sym_1.smb","1267362130","R1104","NO","14.7k"
"sht9.cmp626","r_sym_1.smb","1267362129","R1105","NO","46.4k"
"sht9.cmp634","r_sym_1.smb","1267361535","R1106","NO","10k"
"sht9.cmp625","r_sym_1.smb","1267361536","R1107","YES","50m"
"sht9.cmp643","r_sym_1.smb","1267362741","R1108","YES","4.22k"
"sht9.cmp640","r_sym_1.smb","1267361573","R1110","NO","14.7k"
"sht9.cmp667","r_sym_1.smb","1267362715","R1111","NO","3.16k"
"sht6.cmp2358","r_sym_1.smb","1267362130","R1200","NO","14.7k"
"sht6.cmp2454","r_sym_1.smb","1267360844","R1201","NO","1k"
"sht6.cmp2362","r_sym_1.smb","1267362131","R1202","YES","10k"
"sht6.cmp2369","r_sym_1.smb","1267362130","R1210","NO","14.7k"
"sht6.cmp2456","r_sym_1.smb","1267362131","R1211","NO","10k"
"sht6.cmp2373","r_sym_1.smb","1267360844","R1212","YES","1k"
"sht6.cmp2380","r_sym_1.smb","1267362130","R1220","NO","14.7k"
"sht6.cmp2457","r_sym_1.smb","1267360844","R1221","NO","1k"
"sht6.cmp2384","r_sym_1.smb","1267360844","R1222","YES","1k"
"sht6.cmp2757","r_sym_1.smb","1267362741","R1223","YES","4.22k"
"sht6.cmp2756","r_sym_1.smb","1267362131","R1224","YES","10k"
"sht6.cmp2413","r_sym_1.smb","1267362130","R1230","NO","14.7k"
"sht6.cmp2463","r_sym_1.smb","1267360844","R1231","NO","1k"
"sht6.cmp2417","r_sym_1.smb","1267362131","R1232","YES","10k"
"sht6.cmp2424","r_sym_1.smb","1267362130","R1240","NO","14.7k"
"sht6.cmp2465","r_sym_1.smb","1267360844","R1241","NO","1k"
"sht6.cmp2428","r_sym_1.smb","1267362131","R1242","YES","10k"
"sht6.cmp2435","r_sym_1.smb","1267362130","R1250","NO","14.7k"
"sht6.cmp2468","r_sym_1.smb","1267360844","R1251","NO","1k"
"sht6.cmp2439","r_sym_1.smb","1267362131","R1252","YES","10k"
"sht6.cmp2497","r_sym_1.smb","1267362130","R1260","NO","14.7k"
"sht6.cmp2472","r_sym_1.smb","1267362131","R1261","NO","10k"
"sht6.cmp2486","r_sym_1.smb","1267362131","R1262","YES","10k"
"sht6.cmp2479","r_sym_1.smb","1267362130","R1270","NO","14.7k"
"sht6.cmp2484","r_sym_1.smb","1267362129","R1271","NO","46.4k"
"sht6.cmp2469","r_sym_1.smb","1267362131","R1272","YES","10k"
"sht6.cmp2668","r_sym_1.smb","1267362130","R1280","NO","14.7k"
"sht6.cmp2677","r_sym_1.smb","1267360899","R1281","NO","10k"
"sht6.cmp2645","r_sym_1.smb","1267360844","R1282","YES","1k"
"sht6.cmp2766","r_sym_1.smb","1267362741","R1283","YES","4.22k"
"sht6.cmp2765","r_sym_1.smb","1267362131","R1284","YES","10k"
"sht6.cmp2653","r_sym_1.smb","1267362130","R1290","NO","14.7k"
"sht6.cmp2658","r_sym_1.smb","1267362131","R1291","NO","10k"
"sht6.cmp2678","r_sym_1.smb","1267360899","R1292","YES","10k"
"sht6.cmp2634","r_sym_1.smb","1267362130","R1300","NO","14.7k"
"sht6.cmp2616","r_sym_1.smb","1267362131","R1301","NO","10k"
"sht6.cmp2659","r_sym_1.smb","1267360899","R1302","YES","10k"
"sht6.cmp2664","r_sym_1.smb","1267362130","R1310","NO","14.7k"
"sht6.cmp2684","r_sym_1.smb","1267368019","R1311","NO","21.5k"
"sht6.cmp2636","r_sym_1.smb","1267360899","R1312","YES","10k"
"sht6.cmp2624","r_sym_1.smb","1267362741","R1313","NO","4.22k"
"sht6.cmp2679","r_sym_1.smb","1267362129","R1320","NO","46.4k"
"sht6.cmp2671","r_sym_1.smb","1267368019","R1321","YES","21.5k"
"sht6.cmp2655","r_sym_1.smb","1267360899","R1322","NO","10k"
"sht6.cmp2614","r_sym_1.smb","1267362741","R1323","YES","4.22k"
"sht6.cmp2701","r_sym_1.smb","1267362129","R1330","NO","46.4k"
"sht6.cmp2704","r_sym_1.smb","1267368019","R1331","YES","21.5k"
"sht6.cmp2702","r_sym_1.smb","1267360899","R1332","NO","10k"
"sht6.cmp2709","r_sym_1.smb","1267362741","R1333","YES","4.22k"
"sht6.cmp2779","r_sym_1.smb","1267362130","R1335","NO","14.7k"
"sht6.cmp2778","r_sym_1.smb","1267360844","R1336","NO","1k"
"sht6.cmp2772","r_sym_1.smb","1267360844","R1337","YES","1k"
"sht6.cmp2775","r_sym_1.smb","1267362741","R1338","YES","4.22k"
"sht6.cmp2773","r_sym_1.smb","1267362131","R1339","YES","10k"
"sht7.cmp3148","r_sym_1.smb","1267361535","R1563","NO","10k"
"sht7.cmp3155","r_sym_1.smb","1267361539","R1568","NO","46.4k"
"sht9.cmp332","r_sym_1.smb","1267368002","R1800","NO","562R"
"sht9.cmp319","r_sym_1.smb","1267362130","R1801","NO","14.7k"
"sht9.cmp341","r_sym_1.smb","1267362131","R1805","NO","10k"
"sht9.cmp362","r_sym_1.smb","1267360864","R1810","NO","50m"
"sht9.cmp363","r_sym_1.smb","1267362130","R1811","YES","14.7k"
"sht9.cmp369","r_sym_1.smb","1267360635","R1813","YES","34.8k"
"sht9.cmp345","r_sym_1.smb","1267362130","R1815","NO","14.7k"
"sht9.cmp355","r_sym_1.smb","1267360844","R1816","NO","1k"
"sht9.cmp352","r_sym_1.smb","1267360305","R1817","YES","2.15k"
"sht9.cmp388","r_sym_1.smb","1267360864","R1820","NO","50m"
"sht9.cmp377","r_sym_1.smb","1267362130","R1821","YES","14.7k"
"sht9.cmp397","r_sym_1.smb","1267360635","R1823","YES","34.8k"
"sht9.cmp374","r_sym_1.smb","1267362130","R1825","NO","14.7k"
"sht9.cmp387","r_sym_1.smb","1267360844","R1826","NO","1k"
"sht9.cmp390","r_sym_1.smb","1267360305","R1827","YES","2.15k"
"sht9.cmp414","r_sym_1.smb","1267368002","R1830","NO","562R"
"sht9.cmp402","r_sym_1.smb","1267362130","R1831","NO","14.7k"
"sht9.cmp399","r_sym_1.smb","1267360635","R1833","YES","34.8k"
"sht9.cmp405","r_sym_1.smb","1267362131","R1835","NO","10k"
"sht9.cmp409","r_sym_1.smb","1267360305","R1836","YES","2.15k"
"sht9.cmp420","r_sym_1.smb","1267360305","R1837","YES","2.15k"
"sht9.cmp435","r_sym_1.smb","1267368002","R1840","NO","562R"
"sht9.cmp441","r_sym_1.smb","1267362130","R1841","NO","14.7k"
"sht9.cmp427","r_sym_1.smb","1267362131","R1845","NO","10k"
"sht9.cmp570","r_sym_1.smb","1267360864","R1850","NO","50m"
"sht9.cmp564","r_sym_1.smb","1267362130","R1851","YES","14.7k"
"sht9.cmp560","r_sym_1.smb","1267360635","R1853","YES","34.8k"
"sht9.cmp571","r_sym_1.smb","1267362130","R1855","NO","14.7k"
"sht9.cmp569","r_sym_1.smb","1267360844","R1856","NO","1k"
"sht9.cmp578","r_sym_1.smb","1267360844","R1857","YES","1k"
"sht9.cmp603","r_sym_1.smb","1267360864","R1860","NO","50m"
"sht9.cmp597","r_sym_1.smb","1267362130","R1861","YES","14.7k"
"sht9.cmp588","r_sym_1.smb","1267360635","R1863","YES","34.8k"
"sht9.cmp583","r_sym_1.smb","1267362130","R1865","NO","14.7k"
"sht9.cmp600","r_sym_1.smb","1267360844","R1866","NO","1k"
"sht9.cmp607","r_sym_1.smb","1267360844","R1867","YES","1k"
"sht9.cmp464","r_sym_1.smb","1267362129","R2000","NO","46.4k"
"sht9.cmp461","r_sym_1.smb","1267360305","R2001","YES","2.15k"
"sht9.cmp466","r_sym_1.smb","1267360305","R2002","YES","2.15k"
"sht9.cmp471","r_sym_1.smb","1267360636","R2003","YES","46.4k"
"sht9.cmp463","r_sym_1.smb","1267362197","R2004","NO","2.15k"
"sht8.cmp11","r_sym_1.smb","1267362130","R2200","NO","14.7k"
"sht8.cmp8","r_sym_1.smb","1267368002","R2201","NO","562R"
"sht8.cmp6","r_sym_1.smb","1267362131","R2202","NO","10k"
"sht8.cmp441","r_sym_1.smb","1267362130","R2210","NO","14.7k"
"sht8.cmp439","r_sym_1.smb","1267368002","R2211","NO","562R"
"sht8.cmp446","r_sym_1.smb","1267362131","R2212","NO","10k"
"sht8.cmp462","r_sym_1.smb","1267362130","R2220","NO","14.7k"
"sht8.cmp458","r_sym_1.smb","1267368002","R2221","NO","562R"
"sht8.cmp470","r_sym_1.smb","1267362131","R2222","NO","10k"
"sht8.cmp485","r_sym_1.smb","1267362130","R2230","NO","14.7k"
"sht8.cmp477","r_sym_1.smb","1267368002","R2231","NO","562R"
"sht8.cmp487","r_sym_1.smb","1267362131","R2232","NO","10k"
"sht8.cmp497","r_sym_1.smb","1267362130","R2240","NO","14.7k"
"sht8.cmp512","r_sym_1.smb","1267368002","R2241","NO","562R"
"sht8.cmp493","r_sym_1.smb","1267362131","R2242","NO","10k"
"sht8.cmp519","r_sym_1.smb","1267362130","R2250","NO","14.7k"
"sht8.cmp527","r_sym_1.smb","1267368002","R2251","NO","562R"
"sht8.cmp523","r_sym_1.smb","1267362131","R2252","NO","10k"
"sht8.cmp543","r_sym_1.smb","1267362130","R2260","NO","14.7k"
"sht8.cmp545","r_sym_1.smb","1267368002","R2261","NO","562R"
"sht8.cmp540","r_sym_1.smb","1267362131","R2262","NO","10k"
"sht8.cmp555","r_sym_1.smb","1267362130","R2270","NO","14.7k"
"sht8.cmp572","r_sym_1.smb","1267368002","R2271","NO","562R"
"sht8.cmp556","r_sym_1.smb","1267362131","R2272","NO","10k"
"sht8.cmp578","r_sym_1.smb","1267362130","R2280","NO","14.7k"
"sht8.cmp576","r_sym_1.smb","1267368002","R2281","NO","562R"
"sht8.cmp581","r_sym_1.smb","1267362131","R2282","NO","10k"
"sht8.cmp622","r_sym_1.smb","1267362130","R2290","NO","14.7k"
"sht8.cmp620","r_sym_1.smb","1267368002","R2291","NO","562R"
"sht8.cmp623","r_sym_1.smb","1267362131","R2292","NO","10k"
"sht15.cmp1816","r_sym_1.smb","1267362129","R2610","NO","46.4k"
"sht15.cmp1815","r_sym_1.smb","1267361573","R2611","NO","14.7k"
"sht1.cmp1478","r_sym_1.smb","1267368026","R3006","YES","2.15R"
"sht1.cmp1320","r_sym_1.smb","1267362144","R3010","NO","100R"
"sht1.cmp1481","rshunt_1_sym_1.smb","1267362302","R3020","NO","20m"
"sht1.cmp1381","r_sym_1.smb","1267360857","R3021","NO","21.5R"
